,TF Feature Name,TF Common Name,Number of Hits,Total Sum of Scores,Avg. Score per Hit,List of Scores,Medline,TF Description
S000000611,YCR018C,SRD1,38.0,78.2434878219,2.05903915321,"[0.02448664, 0.10248915, 0.32755572, 0.40298569, 0.41201606, 0.50663835, 0.56366181, 0.58811486, 0.8180232, 0.92608291, 0.94884837, 1.1942053, 1.2401916, 1.2495532, 1.373542, 1.5223924, 1.5439255, 1.655229, 1.6601311, 1.6916524, 1.7334379, 1.7395492, 1.7425932, 2.0385578, 2.2244241, 2.4052508, 2.5390599, 2.5707686, 2.5959344, 3.0159626, 3.0800343, 3.7089849, 3.9630861, 4.0230932, 4.4399886, 4.9704771, 5.4752693, 7.2252908]",www.pubmed.com/19111667,Protein involved in the processing of pre-rRNA to mature rRNA; contains a C2/C2 zinc finger motif; srd1 mutation suppresses defects caused by the rrp1-1 mutation
S000001526,YKL043W,PHD1,23.0,73.7364267111,3.20593159613,"[0.35078627, 0.5078426, 0.8221705, 0.83895761, 0.84387118, 1.0532768, 1.0532768, 1.0914797, 1.218336, 1.6450335, 1.7549355, 2.0250022, 2.783356, 4.0126348, 4.151628, 5.0381699, 5.1052842, 5.8817072, 6.2058029, 6.2191706, 6.8022151, 7.1358738, 7.1956158]",www.pubmed.com/19111667,"Transcriptional activator that enhances pseudohyphal growth; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; regulates expression of FLO11, an adhesin required for pseudohyphal filament formation; similar to StuA, an A. nidulans developmental regulator; potential Cdc28p substrate; PHD1 has a paralog, SOK2, that arose from the whole genome duplication"
S000005639,YOR113W,AZF1,8.0,67.107872963,8.38848412037,"[3.0308013, 4.2803712, 4.972249, 8.0266972, 10.647491, 11.486129, 11.593043, 13.071091]",www.pubmed.com/19111667,"Zinc-finger transcription factor; involved in diauxic shift; in the presence of glucose, activates transcription of genes involved in growth and carbon metabolism; in nonfermentable carbon sources, activates transcription of genes involved in maintenance of cell wall integrity; relocalizes to the cytosol in response to hypoxia"
S000002214,YDL056W,MBP1,15.0,66.1518380046,4.41012253364,"[0.59825236, 1.1844634, 1.4068558, 1.6288407, 2.1438215, 3.0622077, 3.7535305, 4.1470966, 4.7576466, 4.7991734, 5.256031, 7.2601471, 7.6736422, 8.871582, 9.6085472]",www.pubmed.com/19111667,"Transcription factor; involved in regulation of cell cycle progression from G1 to S phase, forms a complex with Swi6p that binds to MluI cell cycle box regulatory element in promoters of DNA synthesis genes"
S000000692,YCR096C,HMRA2,18.0,64.0905029774,3.56058349874,"[1.0369774, 1.0510722, 1.1885757, 1.2426922, 1.3995475, 1.5864788, 1.890136, 2.3465281, 3.0827811, 3.1625082, 3.3141067, 3.908407, 4.689054, 4.782876, 5.5637589, 6.5902309, 8.4015064, 8.8532658]",www.pubmed.com/19111667,Silenced copy of a2 at HMR; similarity to Alpha2p; required along with a1p for inhibiting expression of the HO endonuclease in a/alpha HO/HO diploid cells with an active mating-type interconversion system
S000005885,YOR358W,HAP5,11.0,62.284343183,5.66221301664,"[0.72301716, 2.5043347, 3.011014, 3.5666015, 5.3697596, 5.374507, 6.3258839, 6.4142323, 7.8796406, 8.9498777, 12.165475]",www.pubmed.com/17130146,Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex; complex is heme-activated and glucose repressed; complex is a transcriptional activator and global regulator of respiratory gene expression; required for assembly and DNA binding activity of the complex
S000006098,YPL177C,CUP9,10.0,59.5935794115,5.95935794115,"[0.7214731, 2.7759209, 2.9581397, 5.0978489, 6.3810453, 6.4695821, 6.6987529, 7.0366225, 10.626158, 10.828036]",www.pubmed.com/19111667,"Homeodomain-containing transcriptional repressor; regulates expression of PTR2, which encodes a major peptide transporter; imported peptides activate ubiquitin-dependent proteolysis, resulting in degradation of Cup9p and de-repression of PTR2 transcription; CUP9 has a paralog, TOS8, that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress"
S000001521,YKL038W,RGT1,11.0,58.2656654716,5.29687867923,"[0.90865892, 2.5224075, 2.5619359, 4.3351922, 5.5190673, 5.5927968, 6.4810719, 6.6906123, 6.8304, 7.4418993, 9.3816233]",www.pubmed.com/19111667,"Glucose-responsive transcription factor; regulates expression of several glucose transporter (HXT) genes in response to glucose; binds to promoters and acts both as a transcriptional activator and repressor; recruits Tup1p/Cyc8p to target gene promoters; RGT1 has a paralog, EDS1, that arose from the whole genome duplication"
S000002661,YDR253C,MET32,15.0,57.1989881694,3.81326587796,"[0.093017071, 0.72635722, 0.72635722, 1.1388208, 1.4633228, 2.3173709, 2.5051429, 2.8550277, 3.9698112, 4.5982523, 5.8796134, 6.2015414, 6.8536181, 8.9240074, 8.9467278]",www.pubmed.com/19111667,"Zinc-finger DNA-binding transcription factor; involved in transcriptional regulation of the methionine biosynthetic genes; targets strong transcriptional activator Met4p to promoters of sulfur metabolic genes; feedforward loop exists in the regulation of genes controlled by Met4p and Met32p; lack of such a loop for MET31 may account for the differential actions of Met32p and Met31p; MET32 has a paralog, MET31, that arose from the whole genome duplication"
S000006049,YPL128C,TBF1,18.0,56.8522878587,3.1584604366,"[0.3313244, 0.38188443, 0.53912419, 1.2287546, 1.6881863, 2.0599563, 2.2117484, 2.5918519, 2.8649976, 2.9200389, 3.1506519, 3.5950768, 4.5225892, 4.8960791, 5.2006612, 5.3611259, 6.5258141, 6.7824225]",www.pubmed.com/19111667,"Telobox-containing general regulatory factor; binds TTAGGG repeats within subtelomeric anti-silencing regions (STARs), blocking silent chromatin propagation; binds majority of snoRNA gene promoters, required for full snoRNA expression; caps DSB flanked by long T2AG3 repeats and blocks checkpoint activation"
S000002576,YDR169C,STB3,16.0,55.4981632382,3.46863520239,"[0.23068051, 0.34206662, 0.49437034, 1.0795234, 1.1659819, 1.3539616, 1.3999126, 1.7033995, 2.0986981, 2.3741922, 2.774888, 4.3054419, 5.9218941, 7.7029881, 9.6704531, 12.879711]",www.pubmed.com/18842628,"Ribosomal RNA processing element (RRPE)-binding protein; involved in the glucose-induced transition from quiescence to growth; restricted to nucleus in quiescent cells, released into cytoplasm after glucose repletion; binds Sin3p; relative distribution to the nucleus increases upon DNA replication stress"
S000002624,YDR216W,ADR1,10.0,53.0960454941,5.30960454941,"[2.2827506, 2.4439054, 3.4412966, 4.2002883, 4.5013909, 5.0863533, 7.5888538, 7.5888538, 7.7764807, 8.1858721]",www.pubmed.com/19111667,"Carbon source-responsive zinc-finger transcription factor; required for transcription of the glucose-repressed gene ADH2, of peroxisomal protein genes, and of genes required for ethanol, glycerol, and fatty acid utilization"
S000002621,YDR213W,UPC2,16.0,51.3883661199,3.2117728825,"[0.016989665, 0.49103749, 0.56503808, 0.89568335, 1.2111852, 1.5932349, 2.5331132, 2.9303296, 3.4655025, 3.4719286, 3.4719286, 3.6084013, 5.8156276, 6.3545718, 6.4169841, 8.5468102]",www.pubmed.com/19111667,"Sterol regulatory element binding protein; induces sterol biosynthetic genes, upon sterol depletion; acts as a sterol sensor, binding ergosterol in sterol rich conditions; relocates from intracellular membranes to perinuclear foci upon sterol depletion; redundant activator of filamentation with ECM22, up-regulating the expression of filamentous growth genes; contains a Zn[2]-Cys[6] binuclear cluster; UPC2 has a paralog, ECM22, that arose from the whole genome duplication"
S000003481,YGR249W,MGA1,23.0,51.3595518097,2.23302399173,"[0.033499919, 0.13425162, 0.33344278, 0.51108903, 0.52447289, 0.58791864, 0.58871579, 0.79809666, 0.97516698, 1.0093014, 1.103079, 1.3691326, 1.5114138, 1.8203361, 1.9949261, 2.0647559, 2.2456863, 3.4587827, 3.6700039, 5.2286329, 5.608448, 7.2982731, 8.4901257]",www.pubmed.com/18842628,Protein similar to heat shock transcription factor; multicopy suppressor of pseudohyphal growth defects of ammonium permease mutants
S000000287,YBR083W,TEC1,9.0,50.8938525915,5.65487251017,"[0.41531742, 3.2803879, 3.2803879, 4.1511512, 5.0612087, 5.0612087, 8.4287796, 9.1760139, 12.039397]",www.pubmed.com/19111667,"Transcription factor targeting filamentation genes and Ty1 expression; Ste12p activation of most filamentation gene promoters depends on Tec1p and Tec1p transcriptional activity is dependent on its association with Ste12p; binds to TCS elements upstream of filamentation genes, which are regulated by Tec1p/Ste12p/Dig1p complex; competes with Dig2p for binding to Ste12p/Dig1p; positive regulator of chronological life span; TEA/ATTS DNA-binding domain family member"
S000001393,YIL131C,FKH1,18.0,50.8510412723,2.82505784846,"[0.082629099, 0.2857123, 0.50714451, 0.67321527, 0.67380649, 1.0873787, 1.4946057, 1.5371947, 1.54474, 1.8212866, 2.6455743, 3.7092543, 4.8126922, 4.9651523, 5.2897191, 5.4274874, 5.9728889, 8.3205595]",www.pubmed.com/18842628,"Forkhead family transcription factor; rate-limiting replication origin activator; evolutionarily conserved lifespan regulator; binds multiple chromosomal elements with distinct specificities, cell cycle dynamics; regulates transcription elongation, chromatin silencing at mating loci, expression of G2/M phase genes; facilitates clustering, activation of early-firing replication origins; binds HML recombination enhancer, regulates donor preference during mating-type switching"
S000001742,YKR034W,DAL80,10.0,49.5595995188,4.95595995188,"[1.7759348, 2.403966, 2.403966, 2.5483561, 4.5269823, 5.6048231, 5.6048231, 8.2114801, 8.2114801, 8.2677879]",www.pubmed.com/19111667,"Negative regulator of genes in multiple nitrogen degradation pathways; expression is regulated by nitrogen levels and by Gln3p; member of the GATA-binding family, forms homodimers and heterodimers with Gzf3p; DAL80 has a paralog, GZF3, that arose from the whole genome duplication"
S000005688,YOR162C,YRR1,22.0,49.272360079,2.23965273086,"[0.030935861, 0.17750429, 0.19041178, 0.26664966, 0.30141509, 0.69878572, 0.86216789, 0.93308556, 1.0110881, 1.199631, 1.2133589, 1.7049813, 1.8159883, 2.1474047, 2.7628622, 3.0013294, 3.5705154, 3.7719483, 4.5077357, 5.2552738, 5.3327179, 8.5165691]",www.pubmed.com/19111667,"Zn2-Cys6 zinc-finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrm1p, acting on an overlapping set of target genes; YRR1 has a paralog, PDR8, that arose from the whole genome duplication"
S000001166,YHR124W,NDT80,12.0,46.2015893459,3.85013244549,"[0.48104519, 0.61358386, 1.050851, 1.9125124, 2.1759005, 2.2692029, 3.0272574, 5.9687657, 6.0036111, 6.6786332, 7.5348468, 8.4853792]",www.pubmed.com/18842628,Meiosis-specific transcription factor; required for exit from pachytene and for full meiotic recombination; activates middle sporulation genes; competes with Sum1p for binding to promoters containing middle sporulation elements (MSE) 
S000004646,YMR043W,MCM1,15.0,45.0891957283,3.00594638189,"[0.24067038, 0.29349798, 1.25603, 1.3422675, 1.4775627, 2.2021937, 2.2270727, 2.7924454, 3.1016531, 4.1107535, 4.6965413, 4.7596846, 4.8915119, 5.8362865, 5.8610244]",www.pubmed.com/17130146,Transcription factor; involved in cell-type-specific transcription and pheromone response; plays a central role in the formation of both repressor and activator complexes; relocalizes to the cytosol in response to hypoxia
S000000963,YER161C,SPT2,6.0,44.6318564415,7.43864274025,"[4.3139858, 5.7052183, 6.6667581, 8.7151098, 8.8072395, 10.423545]",www.pubmed.com/16522208,Protein involved in negative regulation of transcription; required for RNA polyadenylation; exhibits regulated interactions with both histones and SWI-SNF components; relocalizes to the cytosol in response to hypoxia; similar to mammalian HMG1 proteins
S000004972,YNL027W,CRZ1,9.0,42.8466384709,4.76073760788,"[0.39557317, 1.0325429, 2.9784849, 3.4399674, 6.2644958, 6.5119171, 7.0358181, 7.1228747, 8.0649643]",www.pubmed.com/19111667,"Transcription factor, activates transcription of stress response genes; nuclear localization is positively regulated by calcineurin-mediated dephosphorylation; rapidly localizes to the nucleus under blue light stress; can be activated in stochastic pulses of nuclear localization in response to calcium"
S000003206,YGL237C,HAP2,9.0,39.4719507694,4.38577230771,"[1.0968802, 1.0968802, 1.0968802, 1.2869611, 1.2869611, 7.3126788, 8.7649031, 8.7649031, 8.7649031]",www.pubmed.com/17130146,Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex; complex is heme-activated and glucose-repressed; complex is a transcriptional activator and global regulator of respiratory gene expression; contains sequences sufficient for both complex assembly and DNA binding; respiratory defect of the null mutant is functionally complemented by human NFYA
S000003646,YJL110C,GZF3,6.0,37.7943944931,6.29906574885,"[3.9376969, 4.9376969, 6.1509495, 6.524857, 7.0553718, 9.1878223]",www.pubmed.com/19111667,"GATA zinc finger protein; negatively regulates nitrogen catabolic gene expression by competing with Gat1p for GATA site binding; function requires a repressive carbon source; dimerizes with Dal80p and binds to Tor1p; GZF3 has a paralog, DAL80, that arose from the whole genome duplication"
S000002711,YDR303C,RSC3,9.0,36.7286913395,4.08096570439,"[0.42753452, 0.66252697, 0.7811715, 2.0646255, 3.5052872, 6.5853591, 7.14926, 7.691154, 7.8617725]",www.pubmed.com/19111667,"Component of the RSC chromatin remodeling complex; essential gene required for maintenance of proper ploidy and regulation of ribosomal protein genes and the cell wall/stress response; RSC3 has a paralog, RSC30, that arose from the whole genome duplication"
S000003041,YGL073W,HSF1,14.0,36.3954725415,2.5996766101,"[0.16735412, 0.48636472, 0.48636472, 0.79538536, 1.8303192, 1.9767227, 2.1421881, 2.2136478, 2.2928851, 3.1071928, 4.453877, 4.940743, 5.4546556, 6.0477724]",www.pubmed.com/19111667,Trimeric heat shock transcription factor; activates multiple genes in response to highly diverse stresses; recognizes variable heat shock elements (HSEs) consisting of inverted NGAAN repeats; monitors translational status of cell through an RQC (Ribosomal Quality Control)-mediated translation-stress signal; involved in diauxic shift; posttranslationally regulated; human homolog HSF1 with linker region mutations can complement yeast hsf1 mutant
S000001930,YFR034C,PHO4,8.0,35.3662393093,4.42077991366,"[1.1154234, 1.1154234, 1.6802479, 1.6802479, 4.7049875, 4.7049875, 10.182461, 10.182461]",www.pubmed.com/18842628,"Basic helix-loop-helix (bHLH) transcription factor of the myc-family; activates transcription cooperatively with Pho2p in response to phosphate limitation; binding to 'CACGTG' motif is regulated by chromatin restriction, competitive binding of Cbf1p to the same DNA binding motif and cooperation with Pho2p; function is regulated by phosphorylation at multiple sites and by phosphate availability"
S000001873,YFL021W,GAT1,5.0,35.1992592812,7.03985185623,"[5.4414406, 5.9889288, 7.2937832, 7.9698195, 8.5052872]",www.pubmed.com/19111667,Transcriptional activator of nitrogen catabolite repression genes; contains a GATA-1-type zinc finger DNA-binding motif; activity and localization regulated by nitrogen limitation and Ure2p; different translational starts produce two major and two minor isoforms that are differentially regulated and localized
S000004121,YLR131C,ACE2,7.0,34.5285446458,4.93264923511,"[0.060210925, 3.2301359, 3.744709, 5.0374908, 6.5837727, 6.9379554, 8.9342699]",www.pubmed.com/19111667,"Transcription factor required for septum destruction after cytokinesis; phosphorylation by Cbk1p blocks nuclear exit during M/G1 transition, causing localization to daughter cell nuclei, and also increases Ace2p activity; phosphorylation by Cdc28p and Pho85p prevents nuclear import during cell cycle phases other than cytokinesis; part of RAM network that regulates cellular polarity and morphogenesis; ACE2 has a paralog, SWI5, that arose from the whole genome duplication"
S000004645,YMR042W,ARG80,5.0,33.9371547699,6.78743095398,"[5.2598252, 5.2598252, 5.9089184, 8.5706882, 8.9378977]",www.pubmed.com/16522208,Transcription factor involved in regulating arginine-responsive genes; acts with Arg81p and Arg82p
S000005258,YNL314W,DAL82,6.0,33.5539187193,5.59231978655,"[1.6579326, 5.0588121, 5.0588121, 5.0903668, 8.1778297, 8.5101652]",www.pubmed.com/19111667,"Positive regulator of allophanate inducible genes; binds a dodecanucleotide sequence upstream of all genes that are induced by allophanate; contains an UISALL DNA-binding, a transcriptional activation, and a coiled-coil domain"
S000001126,YHR084W,STE12,15.0,33.4077570438,2.22718380292,"[0.56424445, 0.96546274, 1.0142106, 1.0290076, 1.1188587, 1.2839314, 1.4592576, 1.7338974, 1.7338974, 2.2152035, 2.2474573, 2.3784766, 2.6914496, 5.4411373, 7.5312648]",www.pubmed.com/17130146,Transcription factor that is activated by a MAPK signaling cascade; activates genes involved in mating or pseudohyphal/invasive growth pathways; cooperates with Tec1p transcription factor to regulate genes specific for invasive growth
S000001363,YIL101C,XBP1,4.0,32.0248165131,8.00620412827,"[5.5475755, 7.9153075, 8.9554644, 9.6064692]",www.pubmed.com/19111667,"Transcriptional repressor; binds promoter sequences of cyclin genes, CYS3, and SMF2; not expressed during log phase of growth, but induced by stress or starvation during mitosis, and late in meiosis; represses 15% of all yeast genes as cells transition to quiescence; important for maintaining G1 arrest and for longevity of quiescent cells; member of Swi4p/Mbp1p family; phosphorylated by Cdc28p; relative distribution to nucleus increases upon DNA replication stress"
S000005698,YOR172W,YRM1,10.0,30.8971250951,3.08971250951,"[0.36427197, 1.2669256, 2.1776583, 2.6276295, 2.7810273, 2.9923031, 3.1622281, 4.0272369, 4.3352928, 7.1625514]",www.pubmed.com/19111667,"Zinc finger transcription factor involved in multidrug resistance; Zn(2)-Cys(6) zinc finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrr1p, acting on an overlapping set of target genes"
S000004676,YMR072W,ABF2,6.0,30.8138562143,5.13564270238,"[0.22400114, 1.3394784, 5.5459294, 6.6614065, 7.9637818, 9.0792589]",www.pubmed.com/19111667,"Mitochondrial DNA-binding protein; involved in mitochondrial DNA replication and recombination, member of HMG1 DNA-binding protein family; activity may be regulated by protein kinase A phosphorylation; ABF2 has a paralog, IXR1, that arose from the whole genome duplication; human homolog TFAM can complement yeast abf2 mutant, rescuing the loss-of-mitochondrial DNA phenotype in a yeast abf2 strain"
S000000830,YER028C,MIG3,8.0,30.6517192125,3.83146490157,"[0.74616849, 2.3153677, 3.0175679, 3.3951769, 3.8849821, 5.4162383, 5.9060435, 5.9701743]",www.pubmed.com/19111667,"Transcriptional regulator; partially nonfunctional in S288C strains but has a major role in catabolite repression and ethanol response in some other strains; involved in response to toxic agents; phosphorylation by Snf1p or the Mec1p pathway inactivates Mig3p, allowing induction of damage response genesenvironment"
S000004466,YML007W,YAP1,6.0,30.1994828433,5.03324714055,"[0.16832177, 1.4700472, 6.8598528, 6.941915, 7.2157741, 7.5435719]",www.pubmed.com/18842628,"Basic leucine zipper (bZIP) transcription factor; required for oxidative stress tolerance; activated by H2O2 through the multistep formation of disulfide bonds and transit from the cytoplasm to the nucleus; Yap1p is degraded in the nucleus after the oxidative stress has passed; mediates resistance to cadmium; relative distribution to the nucleus increases upon DNA replication stress; YAP1 has a paralog, CAD1, that arose from the whole genome duplication"
S000005468,YOL108C,INO4,5.0,30.1827511787,6.03655023575,"[2.337728, 5.3394241, 5.4975734, 5.8332534, 11.174772]",www.pubmed.com/16522208,"Transcription factor involved in phospholipid synthesis; required for derepression of inositol-choline-regulated genes involved in phospholipid synthesis; forms a complex, with Ino2p, that binds the inositol-choline-responsive element through a basic helix-loop-helix domain"
S000006217,YPR013C,CMR3,3.0,28.6792488098,9.55974960327,"[8.0174885, 9.2943287, 11.367432]",www.pubmed.com/19111667,Putative zinc finger protein; YPR013C is not an essential gene
S000004674,YMR070W,MOT3,3.0,28.2451114655,9.41503715515,"[9.4150372, 9.4150372, 9.4150372]",www.pubmed.com/16522208,"Transcriptional repressor, activator; role in cellular adjustment to osmotic stress, including transcriptional activation and modulation of mating efficiency; involved in repression of subset of hypoxic genes by Rox1p, repression of several DAN/TIR genes during aerobic growth, ergosterol biosynthetic genes in response to hyperosmotic stress; contributes to recruitment of Tup1p-Cyc8p general repressor to promoters; relocalizes to cytosol under hypoxia; can form [MOT3+] prion"
S000001452,YIR013C,GAT4,8.0,27.8674170598,3.48342713248,"[0.090770535, 0.34065083, 1.9117326, 2.1486995, 4.8377824, 5.04847, 6.698101, 6.7912102]",www.pubmed.com/19111667,"Protein containing GATA family zinc finger motifs; involved in spore wall assembly; sequence similarity to GAT3, and the double mutant gat3 gat4 exhibits reduced dityrosine fluorescence relative to the single mutants"
S000004166,YLR176C,RFX1,4.0,27.3651298285,6.84128245711,"[0.96373403, 6.7030249, 7.3659897, 12.332381]",www.pubmed.com/19111667,Major transcriptional repressor of DNA-damage-regulated genes; recruits repressors Tup1p and Cyc8p to their promoters; involved in DNA damage and replication checkpoint pathway; similar to a family of mammalian DNA binding RFX1-4 proteins
S000001221,YHR178W,STB5,7.0,27.1671066284,3.88101523263,"[2.0298505, 2.7054157, 2.7859249, 3.1818538, 4.1843605, 5.6274133, 6.652288]",www.pubmed.com/19111667,Transcription factor; involved in regulating multidrug resistance and oxidative stress response; forms a heterodimer with Pdr1p; contains a Zn(II)2Cys6 zinc finger domain that interacts with a pleiotropic drug resistance element in vitro
S000003064,YGL096W,TOS8,4.0,26.6462020874,6.66155052185,"[3.4448748, 6.0089302, 8.3664827, 8.8259144]",www.pubmed.com/19111667,"Homeodomain-containing protein and putative transcription factor; found associated with chromatin; target of SBF transcription factor; induced during meiosis and under cell-damaging conditions; TOS8 has a paralog, CUP9, that arose from the whole genome duplication"
S000004489,YML027W,YOX1,4.0,26.5253913403,6.63134783506,"[3.4229252, 4.1758323, 8.5450659, 10.381568]",www.pubmed.com/19111667,"Homeobox transcriptional repressor; binds to Mcm1p and to early cell cycle boxes (ECBs) in the promoters of cell cycle-regulated genes expressed in M/G1 phase; expression is cell cycle-regulated; phosphorylated by Cdc28p; relocalizes from nucleus to cytoplasm upon DNA replication stress; YOX1 has a paralog, YHP1, that arose from the whole genome duplication"
S000004794,YMR182C,RGM1,3.0,26.0614366531,8.68714555105,"[6.8155756, 9.6229305, 9.6229305]",www.pubmed.com/19111667,"Putative zinc finger DNA binding transcription factor; contains two N-terminal C2H2 zinc fingers and C-terminal proline rich domain; overproduction impairs cell growth and induces expression of genes involved in monosaccharide catabolism and aldehyde metabolism; regulates expression of of Y' telomeric elements and subtelomeric COS genes; relocalizes to the cytosol in response to hypoxia; RGM1 has a paralog, USV1, that arose from the whole genome duplication"
S000003223,YGL254W,FZF1,2.0,24.0,12.0,"[12.0, 12.0]",www.pubmed.com/19111667,"Transcription factor involved in sulfite metabolism; sole identified regulatory target is SSU1; overexpression suppresses sulfite-sensitivity of many unrelated mutants due to hyperactivation of SSU1, contains five zinc fingers; protein abundance increases in response to DNA replication stress"
S000003039,YGL071W,AFT1,9.0,23.6074782535,2.62305313928,"[0.066233404, 0.089047179, 1.564737, 2.1362062, 2.2969694, 3.2902019, 3.2929347, 3.3734493, 7.4976993]",www.pubmed.com/18842628,"Transcription factor involved in iron utilization and homeostasis; binds consensus site PyPuCACCCPu and activates transcription in response to changes in iron availability; in iron-replete conditions localization is regulated by Grx3p, Grx4p, and Fra2p, and promoter binding is negatively regulated via Grx3p-Grx4p binding; AFT1 has a paralog, AFT2, that arose from the whole genome duplication; relative distribution to the nucleus increases upon DNA replication stress"
S000002503,YDR096W,GIS1,4.0,23.5745842457,5.89364606142,"[2.742399, 3.4704032, 8.2452574, 9.1165247]",www.pubmed.com/19111667,"Histone demethylase and transcription factor; regulates genes during nutrient limitation; activity modulated by proteasome-mediated proteolysis; has JmjC and JmjN domain in N-terminus that interact, promoting stability and proper transcriptional activity; contains two transactivating domains downstream of Jmj domains and a C-terminal DNA binding domain; relocalizes to the cytosol in response to hypoxia; GIS1 has a paralog, RPH1, that arose from the whole genome duplication"
S000004246,YLR256W,HAP1,4.0,23.2623236179,5.81558090448,"[3.7897823, 4.1310325, 5.8757553, 9.4657536]",www.pubmed.com/19111667,Zinc finger transcription factor; involved in the complex regulation of gene expression in response to levels of heme and oxygen; localizes to the mitochondrion as well as to the nucleus; the S288C sequence differs from other strain backgrounds due to a Ty1 insertion in the carboxy terminus
S000001595,YKL112W,ABF1,4.0,22.4302797318,5.60756993294,"[2.8281198, 3.956027, 7.5606256, 8.0855074]",www.pubmed.com/19111667,"DNA binding protein with possible chromatin-reorganizing activity; involved in transcriptional activation, gene silencing, and DNA replication and repair"
S000002829,YDR421W,ARO80,9.0,22.2073678374,2.46748531527,"[0.63968617, 0.71925747, 1.0310768, 1.2066003, 1.3567574, 1.6662469, 2.0716209, 5.7033644, 7.8127575]",www.pubmed.com/18842628,Zinc finger transcriptional activator of the Zn2Cys6 family; activates transcription of aromatic amino acid catabolic genes in the presence of aromatic amino acids
S000003299,YGR067C,,4.0,21.9311373234,5.48278433084,"[3.0909231, 3.9713802, 4.3561816, 10.512652]",www.pubmed.com/19111667,Putative protein of unknown function; contains a zinc finger motif similar to that of Adr1p
S000000890,YER088C,DOT6,8.0,20.9120293707,2.61400367133,"[0.10600112, 1.7698208, 2.1819332, 2.2879741, 2.6462593, 3.6294367, 3.7232776, 4.5673265]",www.pubmed.com/18842628,Protein involved in rRNA and ribosome biogenesis; activated in stochastic pulses of nuclear localization; binds polymerase A and C motif; subunit of the RPD3L histone deacetylase complex; has chromatin specific SANT domain; involved in telomeric gene silencing and filamentation; relative distribution to the nucleus increases upon DNA replication stress
S000000932,YER130C,COM2,4.0,20.8327240944,5.2081810236,"[2.0317583, 3.7813516, 6.7427025, 8.2769117]",www.pubmed.com/19111667,"Transcription factor that binds IME1 Upstream Activation Signal (UAS)ru; COM2 transcription is regulated by Haa1p, Sok2p and Zap1p transcriptional activators; may bind the IME1 promoter under all growth conditions to negatively regulate its transcription in the absence of a positive regulator that binds more effectively; repressor activity may depend on phosphorylation by PKA; C. albicans homolog (MNL1) plays a role in adaptation to stress"
S000005143,YNL199C,GCR2,5.0,20.6191828251,4.12383656502,"[0.70738244, 3.2556152, 4.3758302, 4.4450932, 7.8352618]",www.pubmed.com/16522208,Transcriptional activator of genes involved in glycolysis; interacts and functions with the DNA-binding protein Gcr1p
S000005160,YNL216W,RAP1,9.0,20.3362981677,2.2595886853,"[0.14443654, 0.41485047, 0.84072483, 1.3742085, 1.5697311, 1.7394853, 3.2599502, 4.4634132, 6.5294981]",www.pubmed.com/19111667,"Essential DNA-binding transcription regulator that binds many loci; involved in transcription activation, repression, chromatin silencing, telomere length maintenance; relocalizes to cytosol under hypoxia; conserved protein with N-terminal BRCT domain, central region with homology to Myb DNA binding domain, and C-terminal Rap1-specific protein-interaction domain (RCT domain); recruits Sir complex to telomeric DNA; present in quiescent cell telomere hyperclusters"
S000004367,YLR375W,STP3,2.0,20.3018474579,10.1509237289,"[9.4224949, 10.879353]",www.pubmed.com/19111667,"Zinc-finger protein of unknown function; possibly involved in pre-tRNA splicing and in uptake of branched-chain amino acids; STP3 has a paralog, STP4, that arose from the whole genome duplication"
S000001545,YKL062W,MSN4,3.0,20.1891533136,6.72971777121,"[0.72678721, 9.7311831, 9.7311831]",www.pubmed.com/19111667,"Stress-responsive transcriptional activator; activated in stochastic pulses of nuclear localization in response to various stress conditions; binds DNA at stress response elements of responsive genes, inducing gene expression; involved in diauxic shift"
S000002178,YDL020C,RPN4,2.0,20.1432676315,10.0716338158,"[8.6343994, 11.508868]",www.pubmed.com/19111667,Transcription factor that stimulates expression of proteasome genes; Rpn4p levels are in turn regulated by the 26S proteasome in a negative feedback control mechanism; RPN4 is transcriptionally regulated by various stress responses; relative distribution to the nucleus increases upon DNA replication stress
S000002530,YDR123C,INO2,3.0,19.5951733589,6.53172445297,"[2.3546176, 8.1895752, 9.0509806]",www.pubmed.com/16522208,"Transcription factor; component of the heteromeric Ino2p/Ino4p basic helix-loop-helix transcription activator that binds inositol/choline-responsive elements (ICREs), required for derepression of phospholipid biosynthetic genes in response to inositol depletion; involved in diauxic shift"
S000000471,YBR267W,REI1,2.0,19.5281510353,9.76407551765,"[6.5866542, 12.941497]",www.pubmed.com/19111667,"Cytoplasmic pre-60S factor; required for the correct recycling of shuttling factors Alb1, Arx1 and Tif6 at the end of the ribosomal large subunit biogenesis; involved in bud growth in the mitotic signaling network"
