,Gene Feature Name,Common Name,Number of Hits,Total Sum of Scores,Avg. Score per Hit,List of Scores,Gene Description
S000004486,YML024W,RPS17A,3.0,22.2598767281,7.41995890935,"[4.5382581, 7.4127274, 10.308891]","Ribosomal protein 51 (rp51) of the small (40s) subunit; homologous to mammalian ribosomal protein S17, no bacterial homolog; RPS17A has a paralog, RPS17B, that arose from the whole genome duplication"
S000004160,YLR170C,APS1,3.0,22.2598767281,7.41995890935,"[4.5382581, 7.4127274, 10.308891]",Small subunit of the clathrin-associated adaptor complex AP-1; AP-1 is involved in protein sorting at the trans-Golgi network; homolog of the sigma subunit of the mammalian clathrin AP-1 complex
S000003119,YGL151W,NUT1,3.0,22.2598767281,7.41995890935,"[4.5382581, 7.4127274, 10.308891]",Component of the RNA polymerase II mediator complex; mediator is required for transcriptional activation and also has a role in basal transcription
S000005891,YOR364W,,3.0,22.2598767281,7.41995890935,"[4.5382581, 7.4127274, 10.308891]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the uncharacterized ORF YOR365C"
S000006174,YPL253C,VIK1,3.0,22.1496071815,7.38320239385,"[4.5382581, 7.4344225, 10.176927]","Protein that forms a kinesin-14 heterodimeric motor with Kar3p; localizes Kar3p at mitotic spindle poles; has a structure similar to a kinesin motor domain but lacks an ATP-binding site and is catalytically inactive; binds microtubules; required for sister chromatid cohesion; VIK1 has a paralog, CIK1, that arose from the whole genome duplication"
S000004394,YLR402W,,3.0,22.1279120445,7.37597068151,"[4.5382581, 7.4344225, 10.155231]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
S000002392,YDL233W,MFG1,3.0,22.1279115677,7.37597052256,"[4.5382581, 4.5382581, 13.051395]",Regulator of filamentous growth; interacts with FLO11 promoter and regulates FLO11 expression; binds to transcription factors Flo8p and Mss11p; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; YDL233W is not an essential gene
S000000922,YER120W,SCS2,3.0,22.1279115677,7.37597052256,"[4.5382581, 7.2807622, 10.308891]","Integral ER membrane protein, regulates phospholipid metabolism; one of 6 proteins (Ist2p, Scs2p, Scs22p, Tcb1p, Tcb2p, Tcb3p) that connect ER to plasma membrane (PM) and regulate PI4P levels by controlling access of Sac1p phosphatase to substrate PI4P in the PM; interacts with FFAT motifs in Opi1p, Swh1p, Osh2p, and Osh3p; involved in telomeric silencing; VAP homolog; SCS2 has a paralog, SCS22, that arose from the whole genome duplication"
S000006021,YPL100W,ATG21,3.0,22.1279115677,7.37597052256,"[4.5382581, 7.2807622, 10.308891]","Phosphoinositide binding protein; required for vesicle formation in the cytoplasm-to-vacuole targeting (Cvt) pathway; binds both phosphatidylinositol (3,5)-bisphosphate and phosphatidylinositol 3-phosphate; WD-40 repeat protein"
S000003985,YLL062C,MHT1,3.0,22.1062169075,7.36873896917,"[4.5382581, 7.4127274, 10.155231]",S-methylmethionine-homocysteine methyltransferase; functions along with Sam4p in the conversion of S-adenosylmethionine (AdoMet) to methionine to control the methionine/AdoMet ratio
S000002217,YDL059C,RAD59,3.0,22.1062169075,7.36873896917,"[4.5382581, 7.4127274, 10.155231]",Protein involved DNA double-strand break repair; repairs breaks in DNA during vegetative growth via recombination and single-strand annealing; anneals complementary single-stranded DNA; forms nuclear foci upon DNA replication stress; required for loading of Rad52p to DSBs; paralog of Rad52p
S000000949,YER147C,SCC4,3.0,22.1062169075,7.36873896917,"[4.5382581, 7.4127274, 10.155231]",Subunit of cohesin loading factor (Scc2p-Scc4p); complex is required for the loading of cohesin complexes onto chromosomes; involved in establishing sister chromatid cohesion during double-strand break repair via phosphorylated histone H2AX
S000002216,YDL058W,USO1,3.0,22.1062169075,7.36873896917,"[4.5382581, 7.4127274, 10.155231]",Essential protein involved in vesicle-mediated ER to Golgi transport; binds membranes and functions during vesicle docking to the Golgi; required for assembly of the ER-to-Golgi SNARE complex
S000002787,YDR379W,RGA2,3.0,22.0926818848,7.36422729492,"[5.8918953, 7.4344225, 8.7663641]","GTPase-activating protein for polarity-establishment protein Cdc42p; implicated in control of septin organization, pheromone response, and haploid invasive growth; regulated by Pho85p and Cdc28p; RGA2 has a paralog, RGA1, that arose from the whole genome duplication"
S000003416,YGR184C,UBR1,3.0,22.0709867477,7.35699558258,"[5.8918953, 7.4127274, 8.7663641]",E3 ubiquitin ligase (N-recognin); heterodimerizes with Rad6p to recognize and ubiquitinate substrates of the N-end rule pathway; role in endoplasmic reticulum-associated protein degradation (ERAD) in the absence of canonical ER membrane ligases or after stress; major role in targeting misfolded cytosolic proteins for degradation; regulates peptide transport via Cup9p ubiquitination; mutation in human UBR1 causes Johansson-Blizzard Syndrome (JBS)
S000001232,YHR189W,PTH1,3.0,22.0709867477,7.35699558258,"[5.8918953, 7.4127274, 8.7663641]","One of two mitochondrially-localized peptidyl-tRNA hydrolases; dispensable for respiratory growth on rich medium, but required for respiratory growth on minimal medium; see also PTH2"
S000005828,YOR302W,,3.0,22.0709867477,7.35699558258,"[5.8918953, 7.4127274, 8.7663641]","CPA1 uORF; Arginine attenuator peptide, regulates translation of the CPA1 mRNA"
S000005829,YOR303W,CPA1,3.0,22.0709867477,7.35699558258,"[5.8918953, 7.4127274, 8.7663641]","Small subunit of carbamoyl phosphate synthetase; carbamoyl phosphate synthetase catalyzes a step in the synthesis of citrulline, an arginine precursor; translationally regulated by an attenuator peptide encoded by YOR302W within the CPA1 mRNA 5'-leader"
S000001325,YIL063C,YRB2,3.0,22.0709867477,7.35699558258,"[5.8918953, 7.4127274, 8.7663641]","Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p, GTP-Gsp1p, Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability"
S000005753,YOR227W,HER1,3.0,21.9390220642,7.31300735474,"[5.8918953, 7.4127274, 8.6343994]","Protein of unknown function; required for proliferation or remodeling of the ER that is caused by overexpression of Hmg2p; may interact with ribosomes, based on co-purification experiments; HER1 has a paralog, GIP3, that arose from the whole genome duplication"
S000005901,YOR374W,ALD4,3.0,21.9390215874,7.31300719579,"[4.5382581, 8.6343994, 8.7663641]",Mitochondrial aldehyde dehydrogenase; required for growth on ethanol and conversion of acetaldehyde to acetate; phosphorylated; activity is K+ dependent; utilizes NADP+ or NAD+ equally as coenzymes; expression is glucose repressed; can substitute for cytosolic NADP-dependent aldehyde dehydrogenase when directed to the cytosol; human homolog ALDH2 can complement yeast ald4 mutant
S000003359,YGR127W,,3.0,21.9390215874,7.31300719579,"[5.8918953, 7.2807622, 8.7663641]","Putative protein of unknown function; expression is regulated by Msn2p/Msn4p, indicating a possible role in stress response"
S000003393,YGR161C,RTS3,3.0,21.9390215874,7.31300719579,"[4.5382581, 8.6343994, 8.7663641]",Putative component of the protein phosphatase type 2A complex
S000003231,YGL262W,,3.0,21.9390215874,7.31300719579,"[4.5382581, 8.6343994, 8.7663641]",Putative protein of unknown function; null mutant displays elevated sensitivity to expression of a mutant huntingtin fragment or of alpha-synuclein; YGL262W is not an essential gene
S000003840,YJR079W,,2.0,21.8177595139,10.9088797569,"[10.308891, 11.508868]",Putative protein of unknown function; mutation results in impaired mitochondrial respiration
S000001537,YKL054C,DEF1,2.0,21.8177595139,10.9088797569,"[10.308891, 11.508868]","RNAPII degradation factor; forms a complex with Rad26p in chromatin, enables ubiquitination and proteolysis of RNAPII present in an elongation complex; mutant is deficient in Zip1p loading onto chromosomes during meiosis"
S000000160,YBL064C,PRX1,2.0,21.8177595139,10.9088797569,"[8.7663641, 13.051395]",Mitochondrial peroxiredoxin with thioredoxin peroxidase activity; has a role in reduction of hydroperoxides; reactivation requires Trr2p and glutathione; induced during respiratory growth and oxidative stress; phosphorylated; protein abundance increases in response to DNA replication stress
S000005973,YPL052W,OAZ1,2.0,21.8177595139,10.9088797569,"[10.308891, 11.508868]","Regulator of ornithine decarboxylase Spe1p; antizyme that binds to Spe1p to stimulate ubiquitin-independent degradation by the proteasome; binding of polyamines to nascent Oaz1p during translation stimulates +1 ribosomal frameshifting, allowing translation of full-length Oaz1p"
S000001295,YIL033C,BCY1,2.0,21.8177595139,10.9088797569,"[10.308891, 11.508868]","Regulatory subunit of the cyclic AMP-dependent protein kinase (PKA); PKA is a component of a signaling pathway that controls a variety of cellular processes, including metabolism, cell cycle, stress response, stationary phase, and sporulation"
S000001158,YHR116W,COX23,2.0,21.8177595139,10.9088797569,"[8.7663641, 13.051395]",Protein that functions in mitochondrial copper homeostasis; mitochondrial intermembrane space protein; essential for functional cytochrome oxidase expression; homologous to Cox17p; contains twin cysteine-x9-cysteine motifs
S000004432,YLR440C,SEC39,2.0,21.8177595139,10.9088797569,"[8.7663641, 13.051395]",Component of the Dsl1p tethering complex; this complex interacts with ER SNAREs Sec20p and Use1p; mediates Sey1p-independent homotypic ER fusion; proposed to be involved in protein secretion; localizes to the ER and nuclear envelope
S000005206,YNL262W,POL2,2.0,21.8177595139,10.9088797569,"[10.308891, 11.508868]",Catalytic subunit of DNA polymerase (II) epsilon; a chromosomal DNA replication polymerase that exhibits processivity and proofreading exonuclease activity; participates in leading-strand synthesis during DNA replication; also involved in DNA synthesis during DNA repair; interacts extensively with Mrc1p
S000001536,YKL053W,,2.0,21.8177595139,10.9088797569,"[10.308891, 11.508868]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps verified ORF ASK1"
S000001801,YKR093W,PTR2,2.0,21.8177595139,10.9088797569,"[8.7663641, 13.051395]",Integral membrane peptide transporter; mediates transport of di- and tri-peptides; conserved protein that contains 12 transmembrane domains; PTR2 expression is regulated by the N-end rule pathway via repression by Cup9p
S000000127,YBL031W,SHE1,2.0,21.8177595139,10.9088797569,"[8.7663641, 13.051395]","Mitotic spindle protein; interacts with components of the Dam1 (DASH) complex, its effector Sli15p, and microtubule-associated protein Bim1p; also localizes to nuclear microtubules and to the bud neck in a ring-shaped structure; inhibits dynein function"
S000003365,YGR133W,PEX4,2.0,21.8177595139,10.9088797569,"[8.7663641, 13.051395]",Peroxisomal ubiquitin conjugating enzyme; required for peroxisomal matrix protein import and peroxisome biogenesis
S000004673,YMR069W,NAT4,2.0,21.8177595139,10.9088797569,"[8.7663641, 13.051395]",N alpha-acetyl-transferase; involved in acetylation of the N-terminal residues of histones H4 and H2A
S000001362,YIL100W,,2.0,21.8177595139,10.9088797569,"[10.308891, 11.508868]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; completely overlaps the dubious ORF YIL100C-A"
S000007235,YDR363W-A,SEM1,2.0,21.8177595139,10.9088797569,"[8.7663641, 13.051395]","Component of lid subcomplex of 26S proteasome regulatory subunit; involved in mRNA export mediated by TREX-2 complex (Sac3p-Thp1p); assumes different conformations in different contexts, functions as molecular glue stabilizing the Rpn3p/Rpn7p regulatory heterodimer, and tethers it to lid helical bundle; ortholog of human DSS1; protein abundance increases in response to DNA replication stress"
S000001631,YKL148C,SDH1,2.0,21.8177595139,10.9088797569,"[10.308891, 11.508868]",Flavoprotein subunit of succinate dehydrogenase; couples the oxidation of succinate to the transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain; FAD binding to Sdh1p is required for the assembly of the succinate dehydrogenase subunits; mutations in human ortholog SDHA are associated with Leigh syndrome
S000004223,YLR233C,EST1,2.0,21.8177595139,10.9088797569,"[10.308891, 11.508868]","TLC1 RNA-associated factor involved in telomere length regulation; recruitment subunit of telomerase; has G-quadruplex promoting activity required for telomere elongation; possible role in activating telomere-bound Est2p-TLC1-RNA; EST1 has a paralog, EBS1, that arose from the whole genome duplication"
S000002938,YDR530C,APA2,2.0,21.8177595139,10.9088797569,"[8.7663641, 13.051395]","Diadenosine 5',5'''-P1,P4-tetraphosphate phosphorylase II; AP4A phosphorylase involved in catabolism of bis(5'-nucleosidyl) tetraphosphates; APA2 has a paralog, APA1, that arose from the whole genome duplication"
S000001293,YIL031W,ULP2,2.0,21.8177595139,10.9088797569,"[10.308891, 11.508868]",Peptidase that deconjugates Smt3/SUMO-1 peptides from proteins; plays a role in chromosome cohesion at centromeric regions and recovery from checkpoint arrest induced by DNA damage or DNA replication defects; potential Cdc28p substrate; human homolog PML implicated in promyelocytic leukemia can partially complement yeast null mutant
S000006409,YEL077C,,2.0,21.8177595139,10.9088797569,"[8.7663641, 13.051395]",Helicase-like protein encoded within the telomeric Y' element
S000004873,YMR260C,TIF11,2.0,21.8177595139,10.9088797569,"[10.308891, 11.508868]",Translation initiation factor eIF1A; essential protein that forms a complex with Sui1p (eIF1) and the 40S ribosomal subunit and scans for the start codon; C-terminus associates with Fun12p (eIF5B); N terminus interacts with eIF2 and eIF3
S000000642,YCR046C,IMG1,2.0,21.8177595139,10.9088797569,"[10.308891, 11.508868]",Mitochondrial ribosomal protein of the large subunit; required for respiration and for maintenance of the mitochondrial genome
S000000827,YER025W,GCD11,2.0,21.8177595139,10.9088797569,"[8.7663641, 13.051395]",Gamma subunit of the translation initiation factor eIF2; involved in the identification of the start codon; binds GTP when forming the ternary complex with GTP and tRNAi-Met; mutations in human ortholog cause X-linked intellectual disability (XLID)
S000007526,YOR396W,YRF1-8,2.0,21.8177595139,10.9088797569,"[8.7663641, 13.051395]",One of several telomeric Y' element-encoded DNA helicases; known as Y'-Help1 (Y'-HELicase Protein 1)
S000003924,YLL001W,DNM1,2.0,21.8177595139,10.9088797569,"[8.7663641, 13.051395]","Dynamin-related GTPase involved in mitochondrial organization; required for mitochondrial fission and morphology; assembles on the cytoplasmic face of mitochondrial tubules at sites at which division will occur; also participates in endocytosis and regulating peroxisome abundance; human homolog Drp1 plays an important role in mediating maintenance of mitochondrial function, autophagy, and mitochondrial autophagy in the heart and cardiomyocytes"
S000006743,TT(AGU)J,,2.0,21.8177595139,10.9088797569,"[8.7663641, 13.051395]","Threonine tRNA (tRNA-Thr), predicted by tRNAscan-SE analysis"
S000000049,YAL053W,FLC2,2.0,21.8177595139,10.9088797569,"[10.308891, 11.508868]","Putative calcium channel involved in calcium release under hypotonic stress; required for uptake of FAD into endoplasmic reticulum; involved in cell wall maintenance; FLC2 has a paralog, YOR365C, that arose from the whole genome duplication"
S000004720,YMR114C,,2.0,21.8177595139,10.9088797569,"[8.7663641, 13.051395]","Protein of unknown function; may interact with ribosomes, based on co-purification experiments; green fluorescent protein (GFP)-fusion protein localizes to the nucleus and cytoplasm; YMR114C is not an essential gene"
S000003652,YJL116C,NCA3,2.0,21.8177595139,10.9088797569,"[10.308891, 11.508868]","Protein involved in mitochondrion organization; functions with Nca2p to regulate mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; SWAT-GFP, seamless-GFP and mCherry fusion proteins localize to the vacuole; member of the SUN family; expression induced in cells treated with the mycotoxin patulin; NCA3 has a paralog, UTH1, that arose from the whole genome duplication"
S000003242,YGR010W,NMA2,2.0,21.8177595139,10.9088797569,"[8.7663641, 13.051395]","Nicotinic acid mononucleotide adenylyltransferase; catalyzes the transfer of the adenylyl moiety of ATP to nicotinamide mononucleotide to form NAD; involved in de novo and salvage synthesis of NAD(+); homolog of human NMNAT; NMA2 has a paralog, NMA1, that arose from the whole genome duplication"
S000028532,YBR072C-A,,2.0,21.8177595139,10.9088797569,"[10.308891, 11.508868]",Putative protein of unknown function; identified by fungal homology and RT-PCR
S000028569,YLR285C-A,,2.0,21.8177595139,10.9088797569,"[10.308891, 11.508868]",Putative protein of unknown function; identified by fungal homology and RT-PCR
S000006170,YPL249C,GYP5,2.0,21.8177595139,10.9088797569,"[8.7663641, 13.051395]","GTPase-activating protein (GAP) for yeast Rab family members; involved in ER to Golgi trafficking; exhibits GAP activity toward Ypt1p that is stimulated by Gyl1p, also acts on Sec4p; interacts with Gyl1p, Rvs161p and Rvs167p; involved in recruiting Rvs167p to the bud tip during polarized growth; relocalizes from bud neck to cytoplasm upon DNA replication stress; GYP5 has a paralog, GYL1, that arose from the whole genome duplication"
S000004770,YMR160W,,2.0,21.8177595139,10.9088797569,"[10.308891, 11.508868]",Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the membrane of the vacuole; mutant has enhanced sensitivity to overexpression of mutant huntingtin; YMR160W is not an essential gene; relative distribution within the vacuolar membrane changes upon DNA replication stress
S000003734,YJL198W,PHO90,2.0,21.8177595139,10.9088797569,"[8.7663641, 13.051395]","Low-affinity phosphate transporter; acts upstream of Pho81p in regulation of the PHO pathway; deletion of pho84, pho87, pho89, pho90, and pho91 causes synthetic lethality; transcription independent of Pi and Pho4p activity; overexpression results in vigorous growth; PHO90 has a paralog, PHO87, that arose from the whole genome duplication"
S000004170,YLR180W,SAM1,2.0,21.8177595139,10.9088797569,"[8.7663641, 13.051395]","S-adenosylmethionine synthetase; catalyzes transfer of the adenosyl group of ATP to the sulfur atom of methionine; SAM1 has a paralog, SAM2, that arose from the whole genome duplication"
S000001750,YKR042W,UTH1,2.0,21.8177595139,10.9088797569,"[10.308891, 11.508868]","Mitochondrial inner membrane protein; role in mitophagy is disputed; implicated in cell wall biogenesis, the oxidative stress response, life span during starvation, and cell death; SUN family member; UTH1 has a paralog, NCA3, that arose from the whole genome duplication"
S000000980,YER178W,PDA1,2.0,21.8177595139,10.9088797569,"[10.308891, 11.508868]","E1 alpha subunit of the pyruvate dehydrogenase (PDH) complex; catalyzes the direct oxidative decarboxylation of pyruvate to acetyl-CoA; phosphorylated; regulated by glucose; PDH complex is concentrated in spots within the mitochondrial matrix, often near the ERMES complex and near peroxisomes"
S000004989,YNL044W,YIP3,2.0,21.8177595139,10.9088797569,"[10.308891, 11.508868]",Protein localized to COPII vesicles; proposed to be involved in ER to Golgi transport; interacts with members of the Rab GTPase family and Yip1p; also interacts with Rtn1p
S000002980,YGL012W,ERG4,2.0,21.8177595139,10.9088797569,"[8.7663641, 13.051395]","C-24(28) sterol reductase; catalyzes the final step in ergosterol biosynthesis; mutants are viable, but lack ergosterol"
S000004196,YLR206W,ENT2,3.0,21.8070569038,7.26901896795,"[5.8918953, 7.2807622, 8.6343994]","Epsin-like protein required for endocytosis and actin patch assembly; functionally redundant with Ent1p; contains clathrin-binding motif at C-terminus; ENT2 has a paralog, ENT1, that arose from the whole genome duplication"
S000004195,YLR205C,HMX1,3.0,21.8070569038,7.26901896795,"[5.8918953, 7.2807622, 8.6343994]",ER localized heme oxygenase; involved in heme degradation during iron starvation and in the oxidative stress response; expression is regulated by AFT1 and oxidative stress; relocates to the perinuclear region in the presence of oxidants
S000003147,YGL179C,TOS3,2.0,21.6857948303,10.8428974152,"[8.6343994, 13.051395]","Protein kinase; related to and functionally redundant with Elm1p and Sak1p for the phosphorylation and activation of Snf1p; functionally orthologous to LKB1, a mammalian kinase associated with Peutz-Jeghers cancer-susceptibility syndrome; TOS3 has a paralog, SAK1, that arose from the whole genome duplication"
S000001174,YHR132C,ECM14,2.0,21.6857948303,10.8428974152,"[8.6343994, 13.051395]",Putative metalloprotease with similarity to zinc carboxypeptidases; required for normal cell wall assembly
S000000066,YAR008W,SEN34,2.0,21.6857948303,10.8428974152,"[8.6343994, 13.051395]","Subunit of the tRNA splicing endonuclease; tRNA splicing endonuclease (Sen complex) is composed of Sen2p, Sen15p, Sen34p, and Sen54p; Sen complex also cleaves the CBP1 mRNA at the mitochondrial surface; Sen34p contains the active site for tRNA 3' splice site cleavage and has similarity to Sen2p and to Archaeal tRNA splicing endonuclease"
S000003318,YGR086C,PIL1,2.0,21.6857948303,10.8428974152,"[10.176927, 11.508868]",Eisosome core component; eisosomes are large immobile cell cortex structures associated with endocytosis; detected in phosphorylated state in mitochondria; phosphorylated on Thr233 upon Pkc1p hyperactivation in a Slt2p MAPK-dependent fashion; null mutant shows activation of Pkc1p/Ypk1p stress resistance pathways; member of BAR domain family; protein increases in abundance and relocalizes from plasma membrane to cytoplasm upon DNA replication stress
S000005094,YNL150W,,2.0,21.6857948303,10.8428974152,"[8.6343994, 13.051395]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; extensive overlap with PGA2/YNL149C, an uncharacterized gene with a proposed role in protein trafficking"
S000000349,YBR145W,ADH5,2.0,21.6857948303,10.8428974152,"[8.6343994, 13.051395]","Alcohol dehydrogenase isoenzyme V; involved in ethanol production; ADH5 has a paralog, ADH1, that arose from the whole genome duplication"
S000004967,YNL022C,RCM1,2.0,21.6857948303,10.8428974152,"[8.6343994, 13.051395]","rRNA m5C methyltransferase; methylates cytosine at position 2278 of 25S rRNA while Nop2p methylates cytosine at position 2870; contains seven beta-strand methyltransferase motif; localized to the nucleolus; interacts with Trm112p; homolog of NSUN5A, a human gene which is deleted in Williams-Beuren Syndrome"
S000006169,YPL248C,GAL4,2.0,21.6857948303,10.8428974152,"[8.6343994, 13.051395]",DNA-binding transcription factor required for activating GAL genes; responds to galactose; repressed by Gal80p and activated by Gal3p
S000004132,YLR142W,PUT1,2.0,21.6857948303,10.8428974152,"[10.176927, 11.508868]",Proline oxidase; nuclear-encoded mitochondrial protein involved in utilization of proline as sole nitrogen source; PUT1 transcription is induced by Put3p in the presence of proline and the absence of a preferred nitrogen source
S000005970,YPL049C,DIG1,2.0,21.6857948303,10.8428974152,"[10.176927, 11.508868]","MAP kinase-responsive inhibitor of the Ste12p transcription factor; involved in the regulation of mating-specific genes and the invasive growth pathway; related regulators Dig1p and Dig2p bind to Ste12p; DIG1 has a paralog, DIG2, that arose from the whole genome duplication"
S000001749,YKR041W,,2.0,21.6640996933,10.8320498466,"[10.155231, 11.508868]",Protein of unknown function; localizes to the mitotic spindle; overexpression of YKR041W affects endocytic protein trafficking
S000004384,YLR392C,ART10,2.0,21.6640996933,10.8320498466,"[10.155231, 11.508868]",Protein of unknown function that contains 2 PY motifs; ubiquinated by Rsp5p; overexpression confers resistance to arsenite; green fluorescent protein (GFP)-fusion protein localizes it to the cytoplasm; non-essential gene
S000001956,YKL096W-A,CWP2,2.0,21.6640996933,10.8320498466,"[10.155231, 11.508868]",Covalently linked cell wall mannoprotein; major constituent of the cell wall; plays a role in stabilizing the cell wall; involved in low pH resistance; precursor is GPI-anchored
S000005192,YNL248C,RPA49,2.0,21.6640996933,10.8320498466,"[10.155231, 11.508868]",RNA polymerase I subunit A49; essential for nucleolar assembly and for high polymerase loading rate; required for nucleolar localization of Rpa34p
S000004385,YLR393W,ATP10,2.0,21.6640996933,10.8320498466,"[10.155231, 11.508868]",Assembly factor for the F0 sector of mitochondrial F1F0 ATP synthase; mitochondrial inner membrane protein; interacts genetically with ATP6
S000005999,YPL078C,ATP4,2.0,21.6640996933,10.8320498466,"[10.155231, 11.508868]","Subunit b of the stator stalk of mitochondrial F1F0 ATP synthase; ATP synthase is a large, evolutionarily conserved enzyme complex required for ATP synthesis; contributes to the oligomerization of the complex, which in turn determines the shape of inner membrane cristae; phosphorylated"
S000000405,YBR201W,DER1,2.0,21.6640996933,10.8320498466,"[10.155231, 11.508868]",ER membrane protein that promotes export of misfolded polypeptides; required for ER-associated protein degradation of misfolded or unassembled proteins; initiates export of aberrant polypeptides from ER lumen by threading them into ER membrane and routing them to Hrd1p for ubiquitylation; function normally requires N-terminal acetylation by NatB; N- and C- termini protrude into cytoplasm; similar to Dfm1p; homolog of mammalian derlin-1
S000002170,YDL012C,,2.0,21.6640996933,10.8320498466,"[10.155231, 11.508868]","Tail-anchored plasma membrane protein with a conserved CYSTM module; possibly involved in response to stress; may contribute to non-homologous end-joining (NHEJ) based on ydl012c htz1 double null phenotype; YDL012C has a paralog, YBR016W, that arose from the whole genome duplication"
S000005091,YNL147W,LSM7,2.0,21.6640996933,10.8320498466,"[10.155231, 11.508868]","Lsm (Like Sm) protein; part of heteroheptameric complexes (Lsm2p-7p and either Lsm1p or 8p): cytoplasmic Lsm1p complex involved in mRNA decay; nuclear Lsm8p complex part of U6 snRNP and possibly involved in processing tRNA, snoRNA, and rRNA; protein abundance increases and forms cytoplasmic foci in response to DNA replication stress"
S000003691,YJL155C,FBP26,2.0,21.6640996933,10.8320498466,"[10.155231, 11.508868]","Fructose-2,6-bisphosphatase, required for glucose metabolism; protein abundance increases in response to DNA replication stress"
S000002168,YDL010W,GRX6,2.0,21.6640996933,10.8320498466,"[10.155231, 11.508868]","Cis-golgi localized monothiol glutaredoxin, binds Fe-S cluster; more similar in activity to dithiol than other monothiol glutaredoxins; involved in the oxidative stress response; GRX6 has a paralog, GRX7, that arose from the whole genome duplication"
S000002676,YDR268W,MSW1,2.0,21.6640996933,10.8320498466,"[10.155231, 11.508868]",Mitochondrial tryptophanyl-tRNA synthetase
S000001113,YHR071W,PCL5,2.0,21.6640996933,10.8320498466,"[10.155231, 11.508868]","Cyclin; interacts with and phosphorylated by Pho85p cyclin-dependent kinase (Cdk), induced by Gcn4p at level of transcription, specifically required for Gcn4p degradation, may be sensor of cellular protein biosynthetic capacity"
S000006207,YPR003C,,3.0,20.7390451431,6.91301504771,"[5.8918953, 7.4127274, 7.4344225]",Putative sulfate permease; physically interacts with Hsp82p; green fluorescent protein (GFP)-fusion protein localizes to the ER; YPR003C is not an essential gene
S000001059,YHR017W,YSC83,3.0,20.7390446663,6.91301488876,"[4.5382581, 5.8918953, 10.308891]","Non-essential mitochondrial protein of unknown function; mRNA induced during meiosis, peaking between mid to late prophase of meiosis I; similar to S. douglasii YSD83"
S000004709,YMR103C,,3.0,20.7390446663,6.91301488876,"[4.5382581, 5.8918953, 10.308891]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
S000003110,YGL142C,GPI10,3.0,20.7390446663,6.91301488876,"[4.5382581, 7.4344225, 8.7663641]","Integral membrane protein involved in GPI anchor synthesis; putative alpha 1,2 mannosyltransferase required for addition of the third mannose onto the glycosylphosphatidylinositol (GPI) core structure; human PIG-Bp is a functional homolog"
S000000122,YBL026W,LSM2,3.0,20.7173500061,6.90578333537,"[5.8918953, 7.4127274, 7.4127274]","Lsm (Like Sm) protein; part of heteroheptameric complexes (Lsm2p-7p and either Lsm1p or 8p): cytoplasmic Lsm1p complex involved in mRNA decay; nuclear Lsm8p complex part of U6 snRNP and possibly involved in processing tRNA, snoRNA, and rRNA; relocalizes from nucleus to cytoplasmic foci upon DNA replication stress"
S000000640,YCR044C,PER1,3.0,20.7173495293,6.90578317642,"[4.5382581, 7.4127274, 8.7663641]",Protein of the endoplasmic reticulum; required for GPI-phospholipase A2 activity that remodels the GPI anchor as a prerequisite for association of GPI-anchored proteins with lipid rafts; functionally complemented by human ortholog PERLD1
S000003528,YGR296W,YRF1-3,3.0,20.7173495293,6.90578317642,"[4.5382581, 7.4127274, 8.7663641]",Helicase encoded by the Y' element of subtelomeric regions; highly expressed in the mutants lacking the telomerase component TLC1; potentially phosphorylated by Cdc28p
S000005398,YOL038W,PRE6,2.0,20.6177825928,10.3088912964,"[10.308891, 10.308891]",Alpha 4 subunit of the 20S proteasome; may replace alpha 3 subunit (Pre9p) under stress conditions to create a more active proteasomal isoform; GFP-fusion protein relocates from cytosol to the mitochondrial surface upon oxidative stress
S000005628,YOR102W,,2.0,20.6177825928,10.3088912964,"[10.308891, 10.308891]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; extensively overlaps essential OST2 gene encoding a subunit of the ER lumen oligosaccharyltransferase complex"
S000007621,YML007C-A,,2.0,20.6177825928,10.3088912964,"[10.308891, 10.308891]",Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to mitochondria
S000001870,YFL024C,EPL1,2.0,20.6177825928,10.3088912964,"[10.308891, 10.308891]","Subunit of NuA4, an essential histone H4/H2A acetyltransferase complex; conserved region at N-terminus is essential for interaction with the NPC (nucleosome core particle); required for autophagy; homologous to Drosophila Enhancer of Polycomb; coding sequence contains length polymorphisms in different strains"
