,Gene Feature Name,Common Name,Number of Hits,Total Sum of Scores,Avg. Score per Hit,List of Scores,Gene Description
S000002771,YDR363W,ESC2,2.0,24.1870660782,12.0935330391,"[11.287816, 12.89925]","Sumo-like domain protein; prevents accumulation of toxic intermediates during replication-associated recombinational repair; roles in silencing, lifespan, chromatid cohesion and the intra-S-phase DNA damage checkpoint; RENi family member"
S000005462,YOL102C,TPT1,3.0,24.1229162216,8.04097207387,"[6.7976122, 8.138649, 9.186655]",tRNA 2'-phosphotransferase that catalyzes final step in tRNA splicing: the transfer of the 2'-PO(4) from the splice junction to NAD(+) to form ADP-ribose 1''-2''cyclic phosphate and nicotinamide
S000001839,YFL055W,AGP3,2.0,24.0822935104,12.0411467552,"[10.598081, 13.484213]",Low-affinity amino acid permease; may act to supply the cell with amino acids as nitrogen source in nitrogen-poor conditions; transcription is induced under conditions of sulfur limitation; plays a role in regulating Ty1 transposition
S000000835,YER033C,ZRG8,2.0,24.0822935104,12.0411467552,"[10.697617, 13.384677]","Protein of unknown function; authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; GFP-fusion protein is localized to the cytoplasm; transcription induced under conditions of zinc deficiency"
S000000837,YER035W,EDC2,2.0,24.0822935104,12.0411467552,"[10.697617, 13.384677]","RNA-binding protein that directly activates mRNA decapping; binds mRNA substrate and enhances activity of decapping proteins Dcp1p and Dcp2p; has a role in translation during heat stress; protein increases in abundance and relocalizes to nucleolus and to nuclear foci upon DNA replication stress; EDC2 has a paralog, EDC1, that arose from the whole genome duplication"
S000003766,YJR006W,POL31,3.0,24.0749101639,8.02497005463,"[6.7976122, 8.138649, 9.138649]","Subunit of DNA polymerase delta (polymerase III); essential for cell viability; involved in DNA replication and DNA repair; forms a complex with Rev3p, Rev7p and Pol32p; relocalizes to the cytosol in response to hypoxia"
S000000965,YER163C,GCG1,3.0,24.0224432945,8.00748109818,"[7.1601825, 8.138649, 8.7236118]",Gamma-glutamyl cyclotransferase; cleaves the gamma-glutamyl bond of glutathione to yield 5-oxoproline and a Cys-Gly dipeptide; similar to mammalian pro-apoptotic protein ChaC1; expression of mouse ChaC1 in yeast increases apoptosis; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; periodically expressed during the metabolic cycle
S000004912,YMR297W,PRC1,2.0,24.0159540176,12.0079770088,"[11.872778, 12.143176]","Vacuolar carboxypeptidase Y (proteinase C, CPY); broad-specificity C-terminal exopeptidase involved in non-specific protein degradation in the vacuole; member of the serine carboxypeptidase family"
S000004911,YMR296C,LCB1,2.0,24.0159540176,12.0079770088,"[11.872778, 12.143176]","Component of serine palmitoyltransferase; responsible along with Lcb2p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine"
S000001426,YIL164C,NIT1,2.0,24.0119037628,12.0059518814,"[11.112654, 12.89925]","Nitrilase; member of the nitrilase branch of the nitrilase superfamily; in closely related species and other S. cerevisiae strain backgrounds YIL164C and adjacent ORF, YIL165C, likely constitute a single ORF encoding a nitrilase gene"
S000001800,YKR092C,SRP40,2.0,24.0119037628,12.0059518814,"[11.112654, 12.89925]",Nucleolar serine-rich protein; role in preribosome assembly or transport; may function as a chaperone of small nucleolar ribonucleoprotein particles (snoRNPs); immunologically and structurally to rat Nopp140
S000000273,YBR069C,TAT1,3.0,23.9709134102,7.99030447006,"[6.6980767, 8.5012197, 8.7716169]","Amino acid transporter for valine, leucine, isoleucine, and tyrosine; low-affinity tryptophan and histidine transporter; overexpression confers FK506 and FTY720 resistance; protein abundance increases in response to DNA replication stress"
S000005757,YOR231W,MKK1,3.0,23.9229078293,7.97430260976,"[7.2830391, 8.138649, 8.5012197]","MAPKK involved in the protein kinase C signaling pathway; involved in control of cell integrity; upon activation by Bck1p phosphorylates downstream target, Slt2p; functionally redundant with Mkk2p; MKK1 has a paralog, MKK2, that arose from the whole genome duplication"
S000005178,YNL234W,,3.0,23.8575053215,7.95250177383,"[6.7976122, 7.2126498, 9.8472433]",Protein of unknown function with similarity to globins; has a functional heme-binding domain; mutant has aneuploidy tolerance; transcription induced by stress conditions; may be involved in glucose signaling or metabolism; regulated by Rgt1
S000001200,YHR157W,REC104,2.0,23.7412567139,11.8706283569,"[11.697617, 12.04364]",Protein involved in early stages of meiotic recombination; required for meiotic crossing over; forms a complex with Rec102p and Spo11p necessary during the initiation of recombination
S000000215,YBR011C,IPP1,2.0,23.7412567139,11.8706283569,"[11.598081, 12.143176]","Cytoplasmic inorganic pyrophosphatase (PPase); homodimer that catalyzes the rapid exchange of oxygens from Pi with water, highly expressed and essential for viability, active-site residues show identity to those from E. coli PPase"
S000005136,YNL192W,CHS1,3.0,23.5114808083,7.83716026942,"[6.5752196, 7.7976122, 9.138649]",Chitin synthase I; requires activation from zymogenic form in order to catalyze the transfer of N-acetylglucosamine (GlcNAc) to chitin; required for repairing the chitin septum during cytokinesis; transcription activated by mating factor
S000002662,YDR254W,CHL4,2.0,23.4973306656,11.7486653328,"[10.112654, 13.384677]","Outer kinetochore protein required for chromosome stability; involved in new kinetochore assembly and sister chromatid cohesion; forms a stable complex with Iml3p; peripheral component of the Ctf19 kinetochore complex that interacts with Ctf19p, Ctf3p, and Mif2p; required for the spindle assembly checkpoint; orthologous to human centromere constitutive-associated network (CCAN) subunit CENP-N and fission yeast mis15"
S000004586,YML116W-A,,2.0,23.4973306656,11.7486653328,"[10.112654, 13.384677]",Putative protein of unknown function
S000003984,YLL061W,MMP1,2.0,23.4973306656,11.7486653328,"[10.598081, 12.89925]",High-affinity S-methylmethionine permease; required for utilization of S-methylmethionine as a sulfur source; has similarity to S-adenosylmethionine permease Sam3p
S000004989,YNL044W,YIP3,3.0,23.4424676895,7.8141558965,"[6.6980767, 7.1601825, 9.5842085]",Protein localized to COPII vesicles; proposed to be involved in ER to Golgi transport; interacts with members of the Rab GTPase family and Yip1p; also interacts with Rtn1p
S000002852,YDR444W,,2.0,23.4309911728,11.7154955864,"[9.9467783, 13.484213]",Putative hydrolase acting on ester bonds
S000006034,YPL113C,,2.0,23.4309911728,11.7154955864,"[11.558213, 11.872778]",Glyoxylate reductase; acts on glyoxylate and hydroxypyruvate substrates; YPL113C is not an essential gene
S000003538,YJL001W,PRE3,3.0,23.3594779968,7.78649266561,"[7.0606465, 7.5752196, 8.7236118]",Beta 1 subunit of the 20S proteasome; responsible for cleavage after acidic residues in peptides
S000004227,YLR237W,THI7,2.0,23.3314561844,11.6657280922,"[11.287816, 12.04364]",Plasma membrane transporter responsible for the uptake of thiamine; contributes to uptake of 5-aminoimidazole-4-carboxamide-1-beta-D-ribofuranoside (acadesine); member of the major facilitator superfamily of transporters; mutation of human ortholog causes thiamine-responsive megaloblastic anemia
S000000954,YER152C,,3.0,23.2193007469,7.73976691564,"[6.7976122, 7.6980767, 8.7236118]",Protein with 2-aminoadipate transaminase activity; shares amino acid similarity with the aminotransferases Aro8p and Aro9p; YER152C is not an essential gene
S000006122,YPL201C,YIG1,3.0,23.2193002701,7.73976675669,"[6.7976122, 7.7976122, 8.6240759]",Protein that interacts with glycerol 3-phosphatase; plays a role in anaerobic glycerol production; localizes to the nucleus and cytosol
S000001232,YHR189W,PTH1,3.0,23.1229162216,7.70763874054,"[6.7976122, 8.138649, 8.186655]","One of two mitochondrially-localized peptidyl-tRNA hydrolases; dispensable for respiratory growth on rich medium, but required for respiratory growth on minimal medium; see also PTH2"
S000004016,YLR026C,SED5,3.0,23.1197648048,7.70658826828,"[6.6980767, 7.7976122, 8.6240759]",cis-Golgi t-SNARE syntaxin; required for vesicular transport between the ER and the Golgi complex; binds at least 9 SNARE proteins
S000004218,YLR228C,ECM22,2.0,23.108288765,11.5541443825,"[11.510208, 11.598081]","Sterol regulatory element binding protein; regulates transcription of sterol biosynthetic genes upon sterol depletion, after relocating from intracellular membranes to perinuclear foci; redundant activator of filamentation with UPC2, up-regulating the expression of genes involved in filamentous growth; contains Zn[2]-Cys[6] binuclear cluster; ECM22 has a paralog, UPC2, that arose from the whole genome duplication"
S000004384,YLR392C,ART10,2.0,23.0684213638,11.5342106819,"[10.169171, 12.89925]",Protein of unknown function that contains 2 PY motifs; ubiquinated by Rsp5p; overexpression confers resistance to arsenite; green fluorescent protein (GFP)-fusion protein localizes it to the cytoplasm; non-essential gene
S000004385,YLR393W,ATP10,2.0,23.0684213638,11.5342106819,"[10.169171, 12.89925]",Assembly factor for the F0 sector of mitochondrial F1F0 ATP synthase; mitochondrial inner membrane protein; interacts genetically with ATP6
S000002826,YDR418W,RPL12B,2.0,23.0684213638,11.5342106819,"[9.5842085, 13.484213]","Ribosomal 60S subunit protein L12B; rpl12a rpl12b double mutant exhibits slow growth and slow translation; homologous to mammalian ribosomal protein L12 and bacterial L11; RPL12B has a paralog, RPL12A, that arose from the whole genome duplication"
S000004536,YML071C,COG8,2.0,23.0684213638,11.5342106819,"[9.5842085, 13.484213]",Component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments
S000001749,YKR041W,,2.0,23.0684213638,11.5342106819,"[11.510208, 11.558213]",Protein of unknown function; localizes to the mitotic spindle; overexpression of YKR041W affects endocytic protein trafficking
S000000217,YBR013C,,2.0,23.0684213638,11.5342106819,"[9.5842085, 13.484213]",Putative protein of unknown function; haploid deletion mutant exhibits synthetic phenotype with alpha-synuclein; SWAT-GFP fusion protein localizes to the endoplasmic reticulum while mCherry fusion protein localizes to both the endoplasmic reticulum and vacuole
S000003141,YGL173C,XRN1,2.0,23.0610580444,11.5305290222,"[11.287816, 11.773242]","Evolutionarily-conserved 5'-3' exonuclease; component of cytoplasmic processing (P) bodies involved in mRNA decay; also enters the nucleus and positively regulates transcription initiation and elongation; plays a role in microtubule-mediated processes, filamentous growth, ribosomal RNA maturation, and telomere maintenance; activated by the scavenger decapping enzyme Dcs1p"
S000000418,YBR214W,SDS24,2.0,23.0119037628,11.5059518814,"[10.112654, 12.89925]","Protein involved in cell separation during budding; one of two S. cerevisiae homologs (Sds23p and Sds24p) of the S. pombe Sds23 protein, which is implicated in APC/cyclosome regulation; may play an indirect role in fluid-phase endocytosis; protein abundance increases in response to DNA replication stress; SDS24 has a paralog, SDS23, that arose from the whole genome duplication"
S000000949,YER147C,SCC4,2.0,23.0119037628,11.5059518814,"[10.112654, 12.89925]",Subunit of cohesin loading factor (Scc2p-Scc4p); complex is required for the loading of cohesin complexes onto chromosomes; involved in establishing sister chromatid cohesion during double-strand break repair via phosphorylated histone H2AX
S000004984,YNL039W,BDP1,3.0,22.9969086647,7.66563622157,"[6.2126498, 8.2830391, 8.5012197]","Essential subunit of RNA polymerase III transcription factor (TFIIIB); TFIIIB is involved in transcription of genes encoding tRNAs, 5S rRNA, U6 snRNA, and other small RNAs"
S000004876,YMR263W,SAP30,3.0,22.9969086647,7.66563622157,"[6.6980767, 7.7976122, 8.5012197]","Component of Rpd3L histone deacetylase complex; involved in silencing at telomeres, rDNA, and silent mating-type loci; involved in telomere maintenance"
S000000255,YBR051W,,3.0,22.9969081879,7.66563606262,"[7.1601825, 7.2126498, 8.6240759]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the REG2/YBR050C regulatory subunit of the Glc7p type-1 protein phosphatase"
S000000253,YBR049C,REB1,3.0,22.9969081879,7.66563606262,"[7.1601825, 7.2126498, 8.6240759]",RNA polymerase I enhancer binding protein; DNA binding protein that binds to genes transcribed by both RNA polymerase I and RNA polymerase II; required for termination of RNA polymerase I transcription; Reb1p bound to DNA acts to block RNA polymerase II readthrough transcription
S000000979,YER177W,BMH1,3.0,22.9969081879,7.66563606262,"[7.2126498, 7.6456094, 8.138649]","14-3-3 protein, major isoform; controls proteome at post-transcriptional level, binds proteins and DNA, involved in regulation of exocytosis, vesicle transport, Ras/MAPK and rapamycin-sensitive signaling, aggresome formation, spindle position checkpoint; protein increases in abundance and relative distribution to the nucleus increases upon DNA replication stress; antiapoptotic gene similar to human 14-3-3; BMH1 has a paralog, BMH2, that arose from whole genome duplication"
S000001402,YIL140W,AXL2,2.0,22.9854326248,11.4927163124,"[9.5012197, 13.484213]",Integral plasma membrane protein; required for axial budding in haploid cells; localizes to the incipient bud site and bud neck; glycosylated by Pmt4p; potential Cdc28p substrate
S000006362,YPR158W,CUR1,2.0,22.9854326248,11.4927163124,"[9.5012197, 13.484213]","Sorting factor, central regulator of spatial protein quality control; physically and functionally interacts with chaperones to promote sorting and deposition of misfolded proteins into cytosolic compartments; involved in destabilization of [URE3] prions; CUR1 has a paralog, BTN2, that arose from the whole genome duplication"
S000002676,YDR268W,MSW1,2.0,22.9688854218,11.4844427109,"[10.925245, 12.04364]",Mitochondrial tryptophanyl-tRNA synthetase
S000001956,YKL096W-A,CWP2,2.0,22.9688854218,11.4844427109,"[10.069635, 12.89925]",Covalently linked cell wall mannoprotein; major constituent of the cell wall; plays a role in stabilizing the cell wall; involved in low pH resistance; precursor is GPI-anchored
S000004029,YLR039C,RIC1,2.0,22.8858966827,11.4429483414,"[11.287816, 11.598081]",Protein involved in retrograde transport to the cis-Golgi network; forms heterodimer with Rgp1p that acts as a GTP exchange factor for Ypt6p; involved in transcription of rRNA and ribosomal protein genes
S000003838,YJR077C,MIR1,2.0,22.8858957291,11.4429478645,"[9.9866457, 12.89925]",Mitochondrial phosphate carrier; imports inorganic phosphate into mitochondria; functionally redundant with Pic2p but more abundant than Pic2p under normal conditions; phosphorylated
S000005091,YNL147W,LSM7,2.0,22.8693494797,11.4346747398,"[11.410672, 11.458677]","Lsm (Like Sm) protein; part of heteroheptameric complexes (Lsm2p-7p and either Lsm1p or 8p): cytoplasmic Lsm1p complex involved in mRNA decay; nuclear Lsm8p complex part of U6 snRNP and possibly involved in processing tRNA, snoRNA, and rRNA; protein abundance increases and forms cytoplasmic foci in response to DNA replication stress"
S000004568,YML101C,CUE4,3.0,22.8525176048,7.61750586828,"[6.5752196, 8.138649, 8.138649]","Protein of unknown function; has a CUE domain that binds ubiquitin, which may facilitate intramolecular monoubiquitination; CUE4 has a paralog, CUE1, that arose from the whole genome duplication"
S000006227,YPR023C,EAF3,2.0,22.8460292816,11.4230146408,"[11.287816, 11.558213]","Component of the Rpd3S histone deacetylase complex; Esa1p-associated factor, nonessential component of the NuA4 acetyltransferase complex, homologous to Drosophila dosage compensation protein MSL3; plays a role in regulating Ty1 transposition"
S000000018,YAL020C,ATS1,2.0,22.8460292816,11.4230146408,"[9.3618164, 13.484213]","Protein required for modification of wobble nucleosides in tRNA; acts with Elongator complex, Kti11p, and Kti12p; has a potential role in regulatory interactions between microtubules and the cell cycle; forms a stable heterodimer with Kti11p"
S000001058,YHR016C,YSC84,3.0,22.8215847015,7.60719490051,"[7.1601825, 7.1601825, 8.5012197]","Actin-binding protein; involved in bundling of actin filaments and endocytosis of actin cortical patches; activity stimulated by Las17p; contains SH3 domain similar to Rvs167p; YSC84 has a paralog, LSB3, that arose from the whole genome duplication"
S000005298,YNR015W,SMM1,2.0,22.8102703094,11.4051351547,"[11.112654, 11.697617]","Dihydrouridine synthase; member of a family of dihydrouridine synthases including Dus1p, Smm1p, Dus3p, and Dus4p; modifies uridine residues at position 20 of cytoplasmic tRNAs"
S000005681,YOR155C,ISN1,2.0,22.7980232239,11.3990116119,"[10.925245, 11.872778]",Inosine 5'-monophosphate (IMP)-specific 5'-nucleotidase; catalyzes the breakdown of IMP to inosine; responsible for production of nicotinamide riboside and nicotinic acid riboside; expression positively regulated by nicotinic acid and glucose availability; does not show similarity to known 5'-nucleotidases from other organisms
S000002212,YDL054C,MCH1,3.0,22.7787280083,7.59290933609,"[6.2126498, 8.2830391, 8.2830391]",Protein with similarity to mammalian monocarboxylate permeases; monocarboxylate permeases are involved in transport of monocarboxylic acids across the plasma membrane but mutant is not deficient in monocarboxylate transport
S000005507,YOL147C,PEX11,3.0,22.7745156288,7.5915052096,"[6.5752196, 8.060647, 8.138649]","Peroxisomal protein required for medium-chain fatty acid oxidation; also required for peroxisome proliferation, possibly by inducing membrane curvature; localization regulated by phosphorylation; transcription regulated by Adr1p and Pip2p-Oaf1p"
S000000757,YEL031W,SPF1,3.0,22.7338738441,7.57795794805,"[6.2126498, 7.7976122, 8.7236118]","P-type ATPase, ion transporter of the ER membrane; required to maintain normal lipid composition of intracellular compartments and proper targeting of mitochondrial outer membrane tail-anchored proteins; involved in ER function and Ca2+ homeostasis; required for regulating Hmg2p degradation; confers sensitivity to a killer toxin (SMKT) produced by Pichia farinosa KK1"
S000001674,YKL191W,DPH2,3.0,22.7338733673,7.5779577891,"[6.7976122, 6.7976122, 9.138649]","Protein required for synthesis of diphthamide; required along with Dph1p, Kti11p, Jjj3p, and Dph5p; diphthamide is a modified histidine residue of translation elongation factor 2 (Eft1p or Eft2p); may act in a complex with Dph1p and Kti11p"
S000000533,YCL028W,RNQ1,2.0,22.7107343674,11.3553671837,"[11.112654, 11.598081]",[PIN(+)] prion; an infectious protein conformation that is generally an ordered protein aggregate
S000004197,YLR207W,HRD3,2.0,22.7107343674,11.3553671837,"[11.112654, 11.598081]",ER membrane protein that plays a central role in ERAD; forms HRD complex with Hrd1p and ER-associated protein degradation (ERAD) determinants that engages in lumen to cytosol communication and coordination of ERAD events
S000028859,YPL119C-A,,2.0,22.6228618622,11.3114309311,"[9.7236118, 12.89925]",Putative protein of unknown function; identified by expression profiling and mass spectrometry
S000004809,YMR196W,,2.0,22.6228618622,11.3114309311,"[11.112654, 11.510208]",Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YMR196W is not an essential gene
S000000893,YER091C,MET6,2.0,22.5713310242,11.2856655121,"[9.672081, 12.89925]","Cobalamin-independent methionine synthase; involved in methionine biosynthesis and regeneration; requires a minimum of two glutamates on the methyltetrahydrofolate substrate, similar to bacterial metE homologs"
S000000894,YER092W,IES5,2.0,22.5713310242,11.2856655121,"[9.672081, 12.89925]",Non-essential INO80 chromatin remodeling complex subunit; deletion affects telomere maintenance via recombination
S000003572,YJL035C,TAD2,3.0,22.5330138206,7.51100460688,"[6.7976122, 7.5752196, 8.160182]",Subunit of tRNA-specific adenosine-34 deaminase; forms a heterodimer with Tad3p that converts adenosine to inosine at the wobble position of several tRNAs
S000005666,YOR140W,SFL1,2.0,22.5233259201,11.2616629601,"[9.138649, 13.384677]","Transcriptional repressor and activator; involved in repression of flocculation-related genes, and activation of stress responsive genes; negatively regulated by cAMP-dependent protein kinase A subunit Tpk2p; premature stop codon (C1430T, Q477-stop) in SK1 background is linked to the aggressively invasive phenotype of SK1 relative to BY4741 (S288C)"
S000003241,YGR009C,SEC9,2.0,22.5233259201,11.2616629601,"[9.138649, 13.384677]",t-SNARE protein required for secretory vesicle-plasma membrane fusion; similar to but not functionally redundant with Spo20p; interacts non-exocyst bound Sec6p; SNAP-25 homolog
S000003243,YGR011W,,2.0,22.5233259201,11.2616629601,"[9.138649, 13.384677]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
S000001739,YKR031C,SPO14,2.0,22.5233259201,11.2616629601,"[9.6240759, 12.89925]","Phospholipase D; catalyzes the hydrolysis of phosphatidylcholine, producing choline and phosphatidic acid; involved in Sec14p-independent secretion; required for meiosis and spore formation; differently regulated in secretion and meiosis; participates in transcription initiation and/or early elongation of specific genes; interacts with ""foot domain"" of RNA polymerase II; deletion results in abnormal CTD-Ser5 phosphorylation of RNA polymerase II at specific promoter regions"
S000001341,YIL079C,AIR1,3.0,22.5114812851,7.50382709503,"[6.2126498, 7.1601825, 9.138649]","Zinc knuckle protein; involved in nuclear RNA processing and degradation as a component of the TRAMP complex; stimulates the poly(A) polymerase activity of Pap2p in vitro; AIR1 has a paralog, AIR2, that arose from the whole genome duplication; although Air1p and Air2p are homologous TRAMP subunits, they have nonredundant roles in regulation of substrate specificity of the exosome"
S000000384,YBR180W,DTR1,2.0,22.483458519,11.2417292595,"[9.5842085, 12.89925]","Putative dityrosine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; required for spore wall synthesis; sequence similarity to QDR1 and QDR3, and the triple mutant dtr1 qdr1 qdr3 exhibits reduced dityrosine fluorescence relative to the single mutants; expressed during sporulation"
S000000159,YBL063W,KIP1,2.0,22.4708585739,11.235429287,"[10.598081, 11.872778]","Kinesin-related motor protein; required for mitotic spindle assembly, chromosome segregation, and 2 micron plasmid partitioning; functionally redundant with Cin8p for chromosomal but not plasmid functions"
S000006389,YPR185W,ATG13,3.0,22.4590144157,7.48633813858,"[6.7976122, 7.1601825, 8.5012197]",Regulatory subunit of the Atg1p signaling complex; stimulates Atg1p kinase activity; required for vesicle formation during autophagy and the cytoplasm-to-vacuole targeting (Cvt) pathway; contains a HORMA domain required for autophagy and for recruitment of the phosphatidylinositol 3-kinase complex subunit Atg14p to the pre-autophagosomal structure
S000003387,YGR155W,CYS4,3.0,22.411945343,7.47064844767,"[6.5752196, 6.6980767, 9.138649]","Cystathionine beta-synthase; catalyzes synthesis of cystathionine from serine and homocysteine, the first committed step in cysteine biosynthesis; responsible for hydrogen sulfide generation; advances passage through START by promoting cell growth which requires catalytic activity, and reducing critical cell size independent of catalytic activity; mutations in human ortholog CBS cause homocystinuria; human CBS can complement yeast null mutant"
S000003409,YGR177C,ATF2,2.0,22.40046978,11.20023489,"[9.5012197, 12.89925]","Alcohol acetyltransferase; may play a role in steroid detoxification; forms volatile esters during fermentation, which is important for brewing and winemaking"
S000005183,YNL239W,LAP3,2.0,22.40046978,11.20023489,"[9.5012197, 12.89925]",Cysteine aminopeptidase with homocysteine-thiolactonase activity; protects cells against homocysteine toxicity; has bleomycin hydrolase activity in vitro; transcription is regulated by galactose via Gal4p; orthologous to human BLMH
S000006193,YPL272C,PBI1,2.0,22.40046978,11.20023489,"[9.5012197, 12.89925]",Putative protein of unknown function; gene expression induced in response to ketoconazole; YPL272C is not an essential gene
S000000498,YBR294W,SUL1,2.0,22.40046978,11.20023489,"[11.112654, 11.287816]","High affinity sulfate permease of the SulP anion transporter family; sulfate uptake is mediated by specific sulfate transporters Sul1p and Sul2p, which control the concentration of endogenous activated sulfate intermediates"
S000001623,YKL140W,TGL1,2.0,22.40046978,11.20023489,"[11.112654, 11.287816]","Steryl ester hydrolase; one of three gene products (Yeh1p, Yeh2p, Tgl1p) responsible for steryl ester hydrolase activity and involved in sterol homeostasis; localized to lipid particle membranes"
S000005192,YNL248C,RPA49,2.0,22.3839235306,11.1919617653,"[10.973251, 11.410672]",RNA polymerase I subunit A49; essential for nucleolar assembly and for high polymerase loading rate; required for nucleolar localization of Rpa34p
S000003097,YGL129C,RSM23,2.0,22.3359174728,11.1679587364,"[10.925245, 11.410672]",Mitochondrial ribosomal protein of the small subunit; has similarity to mammalian apoptosis mediator proteins; null mutation prevents induction of apoptosis by overproduction of metacaspase Mca1p
S000000945,YER143W,DDI1,2.0,22.304983139,11.1524915695,"[10.432205, 11.872778]","DNA damage-inducible v-SNARE binding protein; role in suppression of protein secretion; may play a role in S-phase checkpoint control; has ubiquitin-associated (UBA), ubiquitin-like (UBL), and retroviral-like proteinase (RVP) domains"
S000001308,YIL046W,MET30,2.0,22.2956972122,11.1478486061,"[10.697617, 11.598081]","F-box protein containing five copies of the WD40 motif; controls cell cycle function, sulfur metabolism, and methionine biosynthesis as part of the ubiquitin ligase complex; interacts with and regulates Met4p, localizes within the nucleus; dissociation of Met30p from SCF complex in response to cadmium stress is regulated by Cdc48p"
S000004367,YLR375W,STP3,2.0,22.2558298111,11.1279149055,"[9.3565798, 12.89925]","Zinc-finger protein of unknown function; possibly involved in pre-tRNA splicing and in uptake of branched-chain amino acids; STP3 has a paralog, STP4, that arose from the whole genome duplication"
S000001678,YKL195W,MIA40,2.0,22.2293577194,11.1146788597,"[10.531741, 11.697617]","Import and assembly protein in mitochondrial intermembrane space; component of MIA pathway which mediates import and oxidative folding of substrates including small proteins containing twin cysteine motifs; acts in concert with Erv1p, which oxidizes the cysteine residues of Mia40p to comprise a disulfide relay system that catalyzes import; also mediates folding of Atp23p via a chaperone-like activity; forms a dimer that binds iron-sulfur cluster in vitro"
S000005067,YNL123W,NMA111,2.0,22.2130613327,11.1065306664,"[10.925245, 11.287816]",Serine protease and general molecular chaperone; involved in response to heat stress and promotion of apoptosis; may contribute to lipid homeostasis; sequence similarity to the mammalian Omi/HtrA2 family of serine proteases
S000005203,YNL259C,ATX1,2.0,22.2130613327,11.1065306664,"[10.925245, 11.287816]","Cytosolic copper metallochaperone; transports copper to the secretory vesicle copper transporter Ccc2p for eventual insertion into Fet3p, which is a multicopper oxidase required for high-affinity iron uptake; human homolog ATOX1 can complement yeast atx1 mutant; overexpression of human ATOX1 suppresses lysine auxotrophy of the yeast sod1 null mutant, as does overexpression of yeast ATX1"
S000028538,YDR169C-A,,2.0,22.0378990173,11.0189495087,"[10.925245, 11.112654]",Putative protein of unknown function; identified by fungal homology and RT-PCR
S000005392,YOL032W,OPI10,2.0,22.0378990173,11.0189495087,"[9.138649, 12.89925]",Protein with a possible role in phospholipid biosynthesis; null mutant displays an inositol-excreting phenotype that is suppressed by exogenous choline; protein abundance increases in response to DNA replication stress
S000001652,YKL169C,,2.0,22.0378990173,11.0189495087,"[9.138649, 12.89925]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene MRPL38"
S000003446,YGR214W,RPS0A,2.0,22.0378990173,11.0189495087,"[10.925245, 11.112654]","Ribosomal 40S subunit protein S0A; required for maturation of 18S rRNA along with Rps0Bp; deletion of either RPS0 gene reduces growth rate, deletion of both genes is lethal; homologous to human ribosomal protein SA and bacterial S2; RPS0A has a paralog, RPS0B, that arose from the whole genome duplication;"
S000006049,YPL128C,TBF1,2.0,22.0378990173,11.0189495087,"[10.925245, 11.112654]","Telobox-containing general regulatory factor; binds TTAGGG repeats within subtelomeric anti-silencing regions (STARs), blocking silent chromatin propagation; binds majority of snoRNA gene promoters, required for full snoRNA expression; caps DSB flanked by long T2AG3 repeats and blocks checkpoint activation"
S000005758,YOR232W,MGE1,2.0,22.0378990173,11.0189495087,"[10.925245, 11.112654]","Mitochondrial matrix cochaperone; nucleotide release factor for Ssc1p in protein translocation and folding; also acts as cochaperone for Ssq1p in folding of Fe-S cluster proteins; acts as oxidative sensor to regulate mitochondrial Ssc1p; in presence of oxidative stress, dimeric Mge1p becomes a monomer and unable to regulate Ssc1p function; homolog of E. coli GrpE and human Mge1 (GRPEL1), which also responds to oxidative stress"
S000003445,YGR213C,RTA1,2.0,22.0378990173,11.0189495087,"[10.925245, 11.112654]","Protein involved in 7-aminocholesterol resistance; has seven potential membrane-spanning regions; expression is induced under both low-heme and low-oxygen conditions; member of the fungal lipid-translocating exporter (LTE) family of protein; RTA1 has a paralog, YLR046C, that arose from the whole genome duplication"
S000000869,YER067W,RGI1,2.0,21.9854326248,10.9927163124,"[8.5012197, 13.484213]","Protein of unknown function; involved in energy metabolism under respiratory conditions; protein abundance is increased upon intracellular iron depletion or in response to DNA replication stress; RGI1 has a paralog, RGI2, that arose from the whole genome duplication"
S000003811,YJR050W,ISY1,2.0,21.9424133301,10.971206665,"[10.531741, 11.410672]","Member of the NineTeen Complex (NTC); NTC contains Prp19p and stabilizes U6 snRNA in catalytic forms of spliceosome containing U2, U5, and U6 snRNAs; interacts with Prp16p to modulate splicing fidelity; isy1 syf2 cells have defective spindles "
S000002335,YDL176W,,2.0,21.8858966827,10.9429483414,"[8.5012197, 13.384677]","Protein of unknown function; predicted by computational methods to be involved in fructose-1,6-bisphosphatase (Fbp1p) degradation; interacts with components of the GID complex; YDL176W is not an essential gene"
